id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
583;68;PWXD9;2.0;39.0;S;E;14
1260;30;LBP1N;6.0;42.0;S;E;14
3616;69;MF6LY;1.0;46.0;S;E;14
3644;49;MVCTM;1.0;52.0;S;E;14
1816;40;RZYVC;2.0;43.0;S;E;14
4281;79;YNG6W;5.0;46.0;S;E;14
1398;78;3M7EQ;5.0;48.0;N;E;14
2756;13;5D24C;7.0;45.0;S;E;14
735;14;6HCPO;10.0;33.0;N;E;14
1732;60;KRIIZ;12.0;35.0;S;E;14
2216;51;SCICS;10.0;37.0;S;E;14
4103;0;DCQI6;12.0;43.0;S;E;14
557;90;5DC70;13.0;39.0;S;E;14
552;50;9LRCH;13.0;41.0;S;E;14
2974;99;2TX5S;15.0;40.0;S;E;14
2295;8;0NTHX;15.0;42.0;S;E;14
2056;16;PULX8;9.0;49.0;S;E;14
1869;53;YPSP6;9.0;51.0;S;E;14
2362;46;8MK8B;11.0;45.0;S;W;14
2178;70;OPJSJ;15.0;44.0;S;E;14
1918;23;CLXBI;11.0;49.0;S;E;14
1051;88;TDURA;8.0;57.0;S;E;14
360;20;DMVMQ;4.0;60.0;S;E;14
2078;97;6LBTA;2.0;68.0;S;E;14
1527;33;Y2VUX;4.0;69.0;S;E;14
2096;69;25DWP;7.0;69.0;S;E;14
2693;38;O3FMO;7.0;71.0;S;E;14
905;48;HYKVN;11.0;66.0;S;E;14
1164;63;Y8IYW;14.0;60.0;S;E;14
1727;51;KWVC1;15.0;69.0;S;E;14
2772;93;Z6B4P;9.0;70.0;S;E;14
1103;82;CPYEO;15.0;71.0;S;E;14
2521;70;LTLXX;13.0;73.0;S;E;14
1272;85;E75RU;18.0;34.0;S;E;14
2937;53;6QKQ3;19.0;43.0;S;E;14
2794;68;PNF5H;19.0;45.0;S;E;14
3362;49;7GKX0;22.0;37.0;S;E;14
1980;89;1AV00;23.0;41.0;S;E;14
464;56;G4AFV;22.0;47.0;N;E;14
1250;10;SXP1L;25.0;42.0;S;E;14
2219;44;Q1P9I;25.0;44.0;S;E;14
438;91;4VQC1;22.0;49.0;S;E;14
259;49;9IB6W;22.0;56.0;N;E;14
738;65;4CPS2;17.0;65.0;S;E;14
1562;70;21TB9;18.0;73.0;S;E;14
871;97;PMT6N;21.0;70.0;S;W;14
656;54;MWZOZ;24.0;73.0;S;E;14
4689;62;Y7285;25.0;58.0;S;W;14
939;41;0NDH8;25.0;60.0;S;E;14
1438;10;0VC5G;25.0;71.0;S;E;14
4605;64;ZSFHJ;26.0;50.0;S;E;14
1940;15;DBKRM;27.0;38.0;S;E;14
3140;18;QTYVP;26.0;52.0;S;E;14
691;93;DAMLR;26.0;56.0;S;E;14
730;1;V5Q4R;28.0;53.0;S;E;14
2101;17;57MG8;28.0;67.0;S;E;14
2861;73;XMICX;28.0;73.0;S;E;14
1335;46;22BXK;29.0;32.0;S;E;14
1464;44;TT8SX;29.0;34.0;S;E;14
1661;57;XPLCZ;30.0;30.0;S;E;14
2815;18;S0QCZ;37.0;32.0;S;E;14
1569;93;CVSX0;37.0;34.0;S;E;14
1619;34;2X6CD;33.0;35.0;S;E;14
2813;15;F0RJA;33.0;37.0;S;E;14
1073;92;PB2LZ;37.0;38.0;S;W;14
1733;78;5OJQM;32.0;41.0;N;E;14
710;81;4D3OW;29.0;59.0;S;E;14
1043;58;7Y7OU;31.0;55.0;S;E;14
3361;35;LRK11;31.0;58.0;S;E;14
1223;64;EOVME;29.0;63.0;N;E;14
575;99;B3Y4C;34.0;45.0;S;E;14
975;36;RILVS;33.0;52.0;S;E;14
3109;42;L73SQ;32.0;66.0;S;E;14
2726;47;T4HG5;33.0;62.0;S;E;14
3378;19;GPUR6;36.0;46.0;S;E;14
2492;63;0BFKU;36.0;48.0;S;E;14
1803;71;3SWIK;35.0;62.0;N;E;14
1742;44;RWH7J;35.0;64.0;S;E;14
3902;25;MHBAD;36.0;66.0;S;E;14
4833;32;XHQ48;37.0;52.0;S;W;14
2059;42;XVYR6;37.0;54.0;S;E;14
4397;52;K730O;37.0;56.0;S;E;14
4457;42;0Z5AY;30.0;69.0;S;E;14
2551;21;2UGYJ;32.0;70.0;S;E;14
3666;3;JWL5Y;36.0;70.0;N;W;14
3975;14;XHSFE;36.0;73.0;S;E;14
4482;5;6KI6T;38.0;67.0;S;E;14
4045;94;LUGFB;3.0;81.0;S;E;14
1907;24;OM1AP;1.0;84.0;S;E;14
4446;8;AJI5Q;6.0;84.0;S;E;14
4769;80;U7HNQ;7.0;78.0;S;E;14
1225;79;CP83O;8.0;80.0;S;E;14
2011;69;SCLX7;10.0;90.0;S;E;14
4038;8;RKEL4;11.0;78.0;S;E;14
1693;43;VD4RW;11.0;89.0;N;E;14
4859;67;MYT1P;4.0;93.0;S;E;14
2519;8;Q8MWB;9.0;95.0;S;E;14
3562;90;6CEGS;7.0;98.0;S;E;14
1705;88;DABUP;13.0;75.0;S;E;14
3129;71;1WJ12;12.0;86.0;S;E;14
1105;2;KM4NR;15.0;77.0;S;E;14
1099;88;L7KHH;13.0;89.0;S;E;14
2448;1;BSL2M;16.0;77.0;S;E;14
1286;25;RNMVU;16.0;79.0;S;E;14
1570;26;LWB5F;17.0;92.0;S;E;14
1516;55;FI1KB;22.0;74.0;S;E;14
913;19;20Z43;22.0;76.0;S;E;14
1237;3;196JD;31.0;74.0;S;E;14
323;98;BG86R;28.0;79.0;S;E;14
1373;96;U83N5;20.0;82.0;S;E;14
1748;29;FZ31Z;31.0;82.0;S;W;14
950;58;7NBA7;25.0;85.0;S;E;14
354;49;WO0SA;23.0;89.0;S;E;14
944;19;762HE;23.0;91.0;S;E;14
571;25;D04FS;29.0;84.0;S;E;14
2233;85;N8HD1;28.0;92.0;S;E;14
1251;95;RXBRD;29.0;90.0;S;E;14
2825;9;Z32P2;13.0;95.0;S;E;14
3543;61;ZOPFT;13.0;97.0;S;E;14
3502;43;W26N9;17.0;94.0;S;E;14
3300;10;3KQBK;17.0;96.0;S;E;14
2306;30;R9IGD;21.0;94.0;S;E;14
651;64;Z96HZ;27.0;94.0;S;W;14
1109;40;71E35;24.0;97.0;S;E;14
1558;18;7CPSY;35.0;81.0;S;E;14
2946;37;OB865;35.0;87.0;S;E;14
2245;83;HQFQ9;39.0;75.0;S;E;14
754;64;YM2JB;34.0;91.0;S;E;14
843;35;15I01;34.0;93.0;S;E;14
945;76;7Y2SN;38.0;90.0;S;E;14
1249;69;0AZFF;38.0;96.0;S;E;14
3906;93;NAMU5;20.0;99.0;S;E;14
3958;2;52UG4;38.0;98.0;S;E;14
4287;61;VAXLE;41.0;30.0;N;E;14
3965;11;G35K2;41.0;34.0;S;E;14
3994;10;FERYL;40.0;39.0;N;W;14
4297;92;0FBGC;44.0;37.0;S;E;14
4220;86;TBNUK;40.0;42.0;S;E;14
2364;28;YTB3F;40.0;46.0;S;E;14
3831;79;10UF1;43.0;45.0;S;E;14
2888;41;H644H;40.0;63.0;S;E;14
2742;73;2XWNI;43.0;51.0;N;E;14
1048;7;LMYZO;42.0;72.0;S;E;14
2494;7;Q1VTJ;42.0;88.0;S;E;14
2579;84;YUMOP;42.0;96.0;S;E;14
1637;12;RB12M;42.0;98.0;S;E;14
3608;48;6D13Q;43.0;78.0;N;E;14
2034;57;NPNEL;43.0;84.0;S;E;14
1304;48;QUA4L;44.0;66.0;S;E;14
4504;58;9F90M;44.0;68.0;N;E;14
2392;78;4919O;45.0;81.0;S;E;14
2710;26;0SX70;45.0;95.0;S;W;14
3792;12;JV454;45.0;97.0;S;E;14
4205;3;QRG2M;46.0;38.0;N;E;14
3263;63;T0RME;46.0;60.0;S;E;14
2642;41;KN5NM;46.0;89.0;S;E;14
2373;21;NMFY0;48.0;3.0;S;E;14
1014;18;3HUVN;48.0;7.0;S;E;14
1347;1;0INWO;47.0;21.0;S;E;14
2559;7;98AUZ;48.0;13.0;S;E;14
3105;52;QP9W6;49.0;23.0;S;E;14
4421;98;7JQHM;51.0;20.0;S;W;14
1118;96;NZUBI;48.0;30.0;S;E;14
1245;98;WUH48;48.0;42.0;S;E;14
1628;18;W8CD4;49.0;27.0;S;E;14
1789;77;AKRZT;47.0;46.0;N;E;14
1817;68;GF3T5;47.0;48.0;S;E;14
2297;0;0160J;47.0;50.0;S;E;14
1495;55;WQZRE;47.0;58.0;S;E;14
1717;55;7MZ9A;48.0;54.0;N;E;14
771;26;063SF;50.0;36.0;S;E;14
605;51;Y2EGG;50.0;42.0;S;E;14
3782;85;5HRLB;50.0;57.0;S;E;14
1213;4;70XKR;50.0;59.0;S;E;14
1030;65;Z64W0;50.0;63.0;S;E;14
2395;82;HQQH3;50.0;65.0;S;E;14
3660;21;E2YWW;52.0;4.0;S;E;14
560;4;S083V;52.0;6.0;N;E;14
419;52;BKRNS;59.0;1.0;S;E;14
1866;34;ZAB0O;56.0;4.0;S;E;14
530;95;JJXMS;81.0;1.0;S;E;14
792;75;5OJTJ;64.0;6.0;S;E;14
612;66;VJKNX;73.0;5.0;S;E;14
1248;70;GP0OT;81.0;7.0;N;E;14
2633;60;1WRTB;60.0;9.0;S;E;14
3191;97;G7O2C;67.0;8.0;S;E;14
1607;86;FCD1M;80.0;9.0;S;E;14
2624;55;93ZJX;83.0;1.0;S;E;14
3368;17;3F28I;83.0;3.0;S;E;14
3505;34;81VGC;87.0;2.0;S;E;14
4925;39;7JYON;87.0;6.0;S;E;14
2394;5;K9XBJ;84.0;9.0;S;E;14
2074;84;NNZK9;85.0;7.0;S;E;14
207;78;90MTF;56.0;12.0;S;E;14
240;52;T6X66;65.0;18.0;S;W;14
533;76;RWW59;69.0;11.0;S;E;14
713;56;KEMGD;71.0;13.0;N;E;14
865;60;OCFZ6;55.0;22.0;S;E;14
4020;58;AF312;68.0;23.0;S;E;14
3569;42;T0241;72.0;16.0;S;E;14
407;89;MINHG;52.0;30.0;S;E;14
1536;87;2DVK9;52.0;34.0;S;E;14
800;5;PJ32N;54.0;31.0;S;E;14
356;38;E32AN;55.0;39.0;S;E;14
769;32;6AF74;54.0;55.0;S;E;14
578;76;W5I0R;54.0;65.0;S;E;14
1137;5;EALCG;55.0;51.0;S;E;14
162;36;92BRY;62.0;24.0;S;E;14
220;52;IQRSM;58.0;36.0;S;E;14
169;84;8IQXQ;58.0;46.0;N;E;14
108;24;6L3BF;57.0;64.0;S;E;14
146;17;INQMY;72.0;50.0;S;E;14
241;1;10NEV;72.0;65.0;S;E;14
4048;69;QTGIH;73.0;11.0;S;E;14
3984;52;292HI;77.0;10.0;S;W;14
4264;16;PALQ4;90.0;11.0;N;W;14
872;29;R2LEW;74.0;20.0;S;E;14
828;41;H2Q1Y;76.0;18.0;S;E;14
456;27;B4ZXI;76.0;39.0;S;E;14
675;61;8PTX5;75.0;61.0;S;E;14
510;49;OLZSB;77.0;14.0;S;E;14
113;65;Z86SR;77.0;31.0;S;E;14
143;70;TWQ2G;90.0;15.0;S;E;14
204;40;5TB9T;90.0;29.0;S;E;14
165;54;K6JE3;80.0;36.0;S;E;14
194;32;KQ9S4;79.0;56.0;S;E;14
92;73;9FRMF;90.0;39.0;S;E;14
2969;41;3Y73Z;49.0;69.0;S;E;14
1526;89;74QQR;49.0;71.0;S;E;14
813;86;JXI1I;47.0;75.0;S;E;14
688;98;GW0XQ;53.0;68.0;S;E;14
683;45;4LQMW;61.0;69.0;S;E;14
693;34;C7VGU;65.0;70.0;S;E;14
2131;17;SVRHP;66.0;72.0;S;E;14
3621;81;9E2Q7;70.0;73.0;S;W;14
2116;24;IROFL;57.0;74.0;N;W;14
1171;3;RXF0Q;60.0;75.0;S;W;14
2605;33;CMWXL;64.0;76.0;S;E;14
3168;87;2TGWT;70.0;75.0;S;E;14
2917;58;YCLK7;68.0;76.0;N;E;14
1226;1;KT2MO;64.0;78.0;S;E;14
929;26;EJ9XP;50.0;81.0;S;E;14
1053;29;YVSXO;48.0;83.0;N;E;14
3907;66;BBR3W;67.0;81.0;S;E;14
4989;60;S7K9G;67.0;83.0;N;E;14
1207;9;33UYE;48.0;85.0;S;E;14
2722;49;3173Z;53.0;88.0;S;E;14
2589;57;JLWTH;48.0;89.0;S;E;14
1322;43;4O00F;52.0;92.0;S;E;14
2024;78;Z6LX5;56.0;85.0;S;E;14
942;39;N4EHL;60.0;85.0;N;E;14
1029;59;A294U;63.0;88.0;S;E;14
663;91;7W19K;59.0;90.0;S;E;14
2265;16;Y6ZBK;70.0;79.0;S;E;14
3582;94;5URFX;70.0;89.0;S;E;14
1657;73;PFQRZ;85.0;68.0;S;W;14
1835;33;DO60T;89.0;68.0;S;E;14
1545;67;A8YEE;89.0;70.0;S;E;14
3174;54;0A1SQ;84.0;71.0;S;E;14
2084;58;RMU5W;76.0;72.0;S;E;14
1241;3;8KBHO;71.0;81.0;S;E;14
1696;15;7SX29;71.0;83.0;S;E;14
3826;92;DNG1C;71.0;87.0;S;W;14
304;3;9QTBS;77.0;74.0;S;E;14
398;98;DXSMZ;81.0;79.0;N;W;14
524;97;9G6OR;75.0;86.0;S;E;14
422;17;5BZIK;80.0;91.0;S;E;14
1640;9;W2W06;82.0;85.0;S;E;14
3011;8;OLTJD;82.0;87.0;N;E;14
4304;75;Z1IVC;87.0;76.0;S;E;14
1710;74;K2XX5;89.0;72.0;S;E;14
1314;77;W57VP;89.0;76.0;S;E;14
1271;51;MINUL;84.0;82.0;N;E;14
2646;53;783N4;85.0;78.0;S;E;14
2993;8;BA024;84.0;88.0;S;E;14
1013;56;3XENA;88.0;89.0;S;E;14
522;15;96JI5;89.0;80.0;S;E;14
881;84;HZ0C1;90.0;83.0;S;E;14
4405;28;O1SCR;55.0;97.0;S;E;14
4752;64;6VZ8R;61.0;94.0;N;E;14
1932;68;Z4CMP;67.0;93.0;S;E;14
4932;78;1PKM7;78.0;93.0;S;E;14
2674;2;00ZBE;74.0;94.0;S;E;14
4125;30;AG5JS;87.0;93.0;S;E;14
3369;40;EF07U;84.0;94.0;S;E;14
3823;32;D6TLZ;78.0;95.0;N;E;14
2498;78;9XC8G;62.0;96.0;S;E;14
3214;41;U6SFG;66.0;97.0;S;E;14
1379;94;2NQB3;74.0;98.0;S;E;14
3521;28;IDKD3;91.0;1.0;S;E;14
3294;58;WM8FN;91.0;7.0;S;E;14
3591;20;7AOK1;91.0;19.0;N;E;14
3000;31;0CZWM;91.0;21.0;S;E;14
2483;12;AOJ18;91.0;27.0;N;E;14
2945;28;7PMHS;91.0;50.0;S;E;14
3898;84;KG92S;92.0;5.0;S;E;14
2890;70;UTWXM;93.0;17.0;S;E;14
3696;57;7R696;92.0;36.0;S;E;14
2252;65;6U8MC;92.0;38.0;S;E;14
2155;0;EVW4F;93.0;22.0;N;E;14
1767;32;U1RGA;93.0;42.0;S;E;14
2191;98;NIXG0;93.0;44.0;S;E;14
2777;33;YILF4;93.0;46.0;S;E;14
1982;79;2YEMB;93.0;50.0;S;E;14
4199;86;LUS0S;95.0;1.0;S;E;14
1499;51;KM02E;94.0;3.0;N;E;14
1582;99;UZBKJ;94.0;5.0;S;E;14
4884;97;XT5PL;95.0;11.0;N;W;14
2608;99;DXXVB;96.0;9.0;S;E;14
4036;19;8NATR;98.0;4.0;S;E;14
2156;30;3DSU3;98.0;6.0;N;E;14
4677;77;XLTWD;97.0;12.0;S;E;14
3211;92;D6VYE;95.0;24.0;S;E;14
2325;35;CLDIW;94.0;26.0;S;E;14
2000;43;JWA35;94.0;55.0;S;E;14
1977;88;Y9LIF;95.0;45.0;S;E;14
3412;66;MLNYB;96.0;26.0;S;E;14
2042;34;GY8J2;96.0;53.0;S;E;14
4061;5;C5LJ0;96.0;55.0;S;E;14
4886;21;DVC1S;97.0;20.0;S;E;14
1324;47;0GGAW;97.0;24.0;S;E;14
1011;43;JQYMU;97.0;41.0;S;E;14
2938;86;91PR5;98.0;33.0;S;E;14
2936;80;JN8EJ;99.0;49.0;S;E;14
4459;17;EXOL8;96.0;57.0;N;E;14
2209;79;6K3B0;92.0;58.0;S;E;14
2884;54;6LFBH;92.0;62.0;S;E;14
3849;24;DV6S6;92.0;65.0;N;E;14
2678;44;VUZPV;97.0;61.0;S;E;14
2634;92;0RCV6;97.0;63.0;S;E;14
4458;64;UBLHR;93.0;71.0;S;E;14
2922;17;AYRD5;93.0;73.0;N;E;14
3599;62;WBHDI;91.0;93.0;S;E;14
2442;25;6387K;92.0;79.0;S;E;14
2387;44;GUPSA;92.0;81.0;N;E;14
4069;57;M0HKZ;92.0;87.0;S;E;14
4608;47;N0UR9;91.0;95.0;S;E;14
3636;24;HAZV5;95.0;67.0;S;E;14
2323;87;HYIZF;95.0;69.0;S;E;14
2358;2;HPA6J;98.0;76.0;S;E;14
3196;49;28669;96.0;78.0;S;W;14
1475;45;CQ87G;98.0;78.0;S;E;14
3546;6;WMIYU;98.0;82.0;S;E;14
2220;9;VAKT1;95.0;96.0;S;E;14
4303;77;JQWJH;97.0;97.0;N;E;14
4693;32;TVAG4;99.0;87.0;S;E;14
4261;36;PB006;99.0;93.0;S;E;14
1439;88;I9KD7;7.0;5.0;N;W;15
4370;17;B4LEH;3.0;6.0;S;E;15
3685;81;8PVYQ;10.0;4.0;S;E;15
3710;77;4MGO8;10.0;8.0;S;E;15
3148;1;G1COB;2.0;11.0;S;E;15
3980;62;1RZ3H;2.0;15.0;S;E;15
3184;19;C7Z6O;8.0;14.0;S;E;15
3435;21;21XW6;10.0;12.0;S;E;15
1541;32;73BBX;17.0;1.0;S;W;15
1666;66;LZ13P;18.0;1.0;S;E;15
2924;56;JTW83;13.0;2.0;S;E;15
3537;13;8ZUW3;16.0;5.0;S;E;15
3003;41;C85NO;14.0;11.0;S;E;15
3711;81;WZ86W;16.0;9.0;S;E;15
4043;76;MPR0S;16.0;13.0;S;E;15
4137;55;L5WX0;24.0;6.0;S;E;15
4739;10;2RO7K;20.0;8.0;S;E;15
4468;6;A0T8O;23.0;12.0;S;E;15
2153;53;0BETM;27.0;11.0;S;E;15
4658;86;1A77F;27.0;15.0;S;E;15
3705;91;HZJ9X;28.0;7.0;S;E;15
3274;47;V0R8P;2.0;17.0;S;E;15
4224;53;I5E33;6.0;17.0;S;E;15
3188;61;7ULJ4;9.0;22.0;S;E;15
1965;3;08LTM;11.0;19.0;N;E;15
2344;38;42W11;13.0;25.0;S;E;15
2375;53;NUGAG;15.0;25.0;S;E;15
4134;31;PLF0X;16.0;24.0;S;E;15
3578;72;7PVKM;19.0;18.0;N;E;15
1568;26;E5X1I;23.0;19.0;S;E;15
3535;91;AJXY7;21.0;20.0;S;E;15
4493;32;744AO;22.0;25.0;S;E;15
2029;4;BAREI;23.0;21.0;S;E;15
2973;68;E7LVF;26.0;23.0;S;E;15
3745;18;EMIUB;35.0;2.0;S;E;15
4828;56;WY9KT;30.0;4.0;S;E;15
4765;91;S6FV9;35.0;4.0;S;E;15
3886;14;IH028;41.0;1.0;S;E;15
4541;61;VS46X;45.0;2.0;S;E;15
3987;59;NM2UM;29.0;6.0;S;E;15
2356;2;4ZT8G;31.0;10.0;S;E;15
4238;78;8FUSN;33.0;12.0;S;E;15
4113;72;D9QDK;31.0;14.0;S;W;15
4305;13;4F6T5;37.0;15.0;S;E;15
4187;11;T4FUQ;30.0;18.0;S;E;15
3189;86;VX70H;34.0;17.0;S;E;15
3959;53;QQG8Q;32.0;22.0;S;E;15
4094;2;3SYJD;36.0;17.0;S;E;15
4018;33;CVBDT;38.0;19.0;S;E;15
4624;87;ALQE4;38.0;23.0;S;E;15
3733;51;B2JEL;39.0;7.0;S;E;15
3077;16;GASTE;41.0;8.0;S;W;15
2415;81;SGVR8;45.0;8.0;N;E;15
1945;80;KQ0D6;42.0;16.0;S;E;15
1910;18;TL7QY;44.0;12.0;S;E;15
2672;34;CQ6GX;45.0;19.0;S;E;15
4344;10;MDPT3;33.0;25.0;S;E;15
4306;48;H6UKG;37.0;25.0;S;E;15
4437;13;G9M9C;1.0;27.0;S;E;15
1308;45;HCYK6;1.0;29.0;S;E;15
1707;8;J8T34;5.0;32.0;N;E;15
1702;39;3QKZP;7.0;28.0;S;E;15
4141;57;2FP9B;8.0;30.0;S;E;15
2986;48;XEB5D;12.0;31.0;S;E;15
2529;72;ULXPT;18.0;30.0;S;E;15
1687;71;SSA6X;24.0;27.0;S;E;15
4552;36;GS5SY;26.0;30.0;S;E;15
3012;53;0CG4P;1.0;35.0;S;W;15
2598;69;9IE6L;4.0;34.0;S;E;15
2383;96;8RA8Q;8.0;36.0;S;E;15
618;56;RRJBI;2.0;37.0;S;E;15
1242;94;UN99B;2.0;39.0;S;E;15
1759;4;0G1R2;4.0;40.0;N;E;15
2080;59;IS46P;6.0;42.0;S;E;15
1978;28;1BCFH;8.0;41.0;S;E;15
3699;77;16OML;1.0;46.0;S;E;15
4095;67;IHQBK;1.0;52.0;S;E;15
3117;97;6OW48;2.0;43.0;S;E;15
4307;84;7A8RX;8.0;43.0;N;E;15
4445;0;OEFFQ;5.0;46.0;S;E;15
2930;62;KEZMX;5.0;50.0;S;E;15
3414;60;SLN9S;7.0;45.0;S;E;15
860;62;X9RN3;10.0;33.0;N;E;15
1639;63;PZ1A0;12.0;33.0;S;E;15
1769;82;46D93;12.0;35.0;S;E;15
4723;1;UFW7N;12.0;43.0;S;E;15
1530;78;98FKW;13.0;39.0;S;E;15
936;8;PEOK8;13.0;41.0;S;E;15
3609;18;X1YWK;15.0;40.0;S;E;15
2680;61;JX123;15.0;42.0;S;E;15
3194;21;MH76J;9.0;51.0;S;E;15
2562;62;QJ89O;11.0;45.0;S;W;15
2301;46;JWHF1;15.0;44.0;S;E;15
3861;26;HAIL1;11.0;49.0;S;E;15
2181;49;ZIM8R;15.0;48.0;S;E;15
1161;44;4MVK9;8.0;57.0;S;E;15
369;58;YA56C;4.0;60.0;S;E;15
513;23;VX65S;6.0;61.0;S;E;15
2082;84;TDDX2;2.0;68.0;S;E;15
2426;74;SLEA3;3.0;71.0;S;E;15
2461;85;CYQ3L;7.0;69.0;S;E;15
2706;9;14FSS;7.0;71.0;S;E;15
941;51;DXIKB;11.0;66.0;S;E;15
1638;12;RF8Y6;12.0;58.0;S;E;15
2317;85;SIJJO;14.0;60.0;S;E;15
2420;82;SH0CD;15.0;65.0;S;E;15
2855;14;5WPAD;9.0;70.0;S;E;15
3794;7;9AVE6;15.0;71.0;S;E;15
2585;25;UHFHB;13.0;73.0;S;E;15
2711;88;FEVT5;16.0;36.0;S;E;15
1878;9;R82RS;20.0;36.0;S;E;15
4429;70;OTAFW;19.0;43.0;S;E;15
3498;66;0672K;19.0;45.0;S;E;15
4075;49;UJWH1;22.0;37.0;S;E;15
1044;67;5ENVI;22.0;47.0;N;E;15
2425;79;7Q6T6;23.0;45.0;S;E;15
3259;22;7VB0Z;25.0;42.0;S;E;15
2868;83;B0EHY;25.0;44.0;S;E;15
1128;40;9HPGQ;17.0;48.0;S;W;15
314;88;E3ACE;16.0;62.0;S;E;15
2326;92;67YN6;17.0;65.0;S;E;15
802;4;QLCBJ;19.0;71.0;N;E;15
2744;10;2KJWS;18.0;73.0;S;E;15
981;20;KBVB4;21.0;70.0;S;W;15
917;18;XS7SV;24.0;73.0;S;E;15
1015;78;LDOXP;25.0;60.0;S;E;15
2149;67;LA2ZR;25.0;71.0;S;E;15
4825;71;6KRE8;26.0;50.0;S;E;15
2584;32;H200Q;27.0;36.0;S;E;15
3245;18;BX7R4;26.0;52.0;S;E;15
2138;86;LEV9G;26.0;56.0;S;E;15
1057;0;Z5EEB;27.0;65.0;S;E;15
2190;20;PD5SS;28.0;67.0;S;E;15
4218;72;9KKO0;28.0;73.0;S;E;15
3328;27;OU3CY;29.0;32.0;S;E;15
2554;1;GLC81;29.0;34.0;S;E;15
2030;18;LZK2P;30.0;30.0;S;E;15
1944;33;3RUMU;33.0;33.0;N;E;15
2832;92;EWSGF;37.0;32.0;S;E;15
1605;42;263J4;37.0;34.0;S;E;15
3851;86;LDDFY;33.0;35.0;S;E;15
3063;8;IS794;33.0;37.0;S;E;15
1358;57;P44ZE;37.0;38.0;S;W;15
1856;91;1A0H1;32.0;41.0;N;E;15
1067;54;1MOLN;29.0;61.0;S;E;15
1382;12;ZKFD9;31.0;55.0;S;E;15
4448;6;YC8FQ;31.0;58.0;S;E;15
1560;8;2EFR0;29.0;63.0;N;E;15
2183;54;ELTN9;32.0;43.0;S;E;15
4717;83;W8B59;33.0;52.0;S;E;15
3438;21;XPFV9;32.0;66.0;S;E;15
3043;96;14C9M;33.0;62.0;S;E;15
4054;44;D0L6C;36.0;46.0;S;E;15
4131;88;D0DPK;36.0;48.0;S;E;15
1941;31;2GHDP;35.0;62.0;N;E;15
2095;37;AQ029;35.0;64.0;S;E;15
2211;39;FZ2FI;37.0;54.0;S;E;15
4270;67;3B2GB;32.0;70.0;S;E;15
4630;49;1BVU3;36.0;70.0;N;W;15
4271;44;1H013;3.0;81.0;S;E;15
3239;57;DNN9X;1.0;84.0;S;E;15
2094;81;PDDTB;2.0;87.0;S;E;15
4507;55;Y7OPE;6.0;88.0;N;E;15
1677;13;UA3XD;8.0;80.0;S;E;15
3709;56;4YOBJ;10.0;80.0;N;E;15
2111;76;BLZLJ;10.0;90.0;S;E;15
4079;63;18ODX;11.0;78.0;S;E;15
1870;6;70CPA;11.0;89.0;N;E;15
2872;9;QUJFG;9.0;95.0;S;E;15
3571;12;G5G5W;7.0;98.0;S;E;15
1808;1;O8H4X;13.0;75.0;S;E;15
4452;73;5JMH6;12.0;86.0;S;E;15
1254;56;ZESXL;14.0;83.0;S;E;15
1162;56;CVWKF;13.0;89.0;S;E;15
3181;71;BEYPI;16.0;77.0;S;E;15
3552;63;RTLO5;16.0;79.0;S;E;15
2363;8;ASO53;17.0;88.0;S;E;15
1672;49;H4FPH;17.0;92.0;S;E;15
1909;42;3LA2H;22.0;74.0;S;E;15
1609;97;2LYX0;22.0;78.0;S;E;15
1296;85;PAUV1;31.0;74.0;S;E;15
487;73;GPGMD;28.0;79.0;S;E;15
2222;21;V1I1V;32.0;80.0;S;E;15
1618;32;EQJGH;20.0;82.0;S;E;15
3292;63;OB9EV;21.0;82.0;S;E;15
1841;49;HO8AU;18.0;84.0;S;W;15
392;8;Z7W17;21.0;88.0;S;E;15
902;98;8B2A3;25.0;87.0;S;E;15
1199;40;V30Z4;21.0;90.0;S;E;15
965;90;Y9L04;29.0;84.0;S;E;15
3643;81;0UPE8;31.0;84.0;N;E;15
3021;62;YGS1O;28.0;92.0;S;E;15
1255;15;PSR43;29.0;90.0;S;E;15
1629;45;H7KML;30.0;90.0;S;E;15
4329;41;NEP6V;13.0;95.0;S;E;15
4929;16;V6UKS;13.0;97.0;S;E;15
4442;34;66SRP;17.0;94.0;S;E;15
3554;69;2FBQV;17.0;96.0;S;E;15
3313;45;8N4UY;21.0;94.0;S;E;15
842;25;NRS0O;27.0;94.0;S;W;15
2348;30;XMXZG;24.0;97.0;S;E;15
1567;83;A0JLS;32.0;97.0;S;W;15
1566;56;SE6BV;35.0;75.0;S;E;15
3667;39;7R427;35.0;87.0;S;E;15
3829;10;5RYOT;39.0;75.0;S;E;15
3254;92;5PN5K;34.0;91.0;S;E;15
1023;66;XVN3H;34.0;93.0;S;E;15
2108;49;86SJA;38.0;94.0;S;E;15
1785;78;K8GE8;38.0;96.0;S;E;15
4192;36;WE3MJ;20.0;99.0;S;E;15
4475;42;6HE6Y;41.0;30.0;N;E;15
4165;4;725XN;41.0;34.0;S;E;15
4747;89;CEX8P;40.0;39.0;N;W;15
4885;59;EOPSZ;44.0;39.0;S;E;15
2799;72;0SYZV;40.0;46.0;S;E;15
4685;47;Y1U8D;43.0;45.0;S;E;15
3082;12;0MQQ6;40.0;59.0;S;E;15
